commit,sha,time,cyclo,abstract,fanout,npath
532,bb3a3785,1274049530,366,82,80,74
533,d3881947,1274050514,366,82,80,74
534,23d2799d,1274106204,366,82,80,74
535,45ae8f6a,1274107832,366,82,80,74
536,8d3347bb,1274112155,366,82,80,74
537,eef6c02b,1274128048,366,83,80,74
538,34103c6b,1274129802,366,83,80,74
539,e696b4ca,1274134979,366,83,80,74
540,9ebb95c6,1274135735,366,83,80,74
541,4ba24533,1274139890,366,83,80,74
542,dc5bb203,1274140157,366,83,80,74
543,eaa75a70,1274147026,366,83,80,74
544,b7e54082,1274147379,366,83,80,74
545,03d7cf31,1274183700,366,83,80,74
546,cb550091,1274194039,366,84,80,74
547,10bc2480,1274196181,366,84,80,74
548,44769b7c,1274206304,366,84,80,74
549,6185e439,1274215066,366,84,80,74
550,c7075c16,1274215136,366,84,80,74
551,b5140085,1274219113,366,84,80,74
552,7639f9b7,1274222434,366,84,80,74
553,2881d585,1274229324,366,84,80,74
554,40fdcc43,1274230507,366,84,80,74
555,18824606,1274232279,366,84,80,74
556,bd6b89f7,1274290889,366,86,81,74
557,d1acef1e,1274292343,366,86,81,74
558,5718e27f,1274295627,366,86,81,74
559,a8a4bbc3,1274306131,363,87,81,71
560,3e0f854c,1274379053,364,87,81,71
561,b4940d25,1274382347,364,87,81,71
562,dc4acde3,1274383905,364,87,81,71
563,fb03652e,1274463610,364,87,81,71
564,ecc74f22,1274479723,364,87,81,71
565,bcc59ac4,1274482826,364,87,81,71
566,10a245e7,1274483619,364,87,81,71
567,6191bf9c,1274485118,364,87,81,71
568,66158ffc,1274485835,364,87,81,71
569,4c51ddd2,1274523747,364,87,81,71
570,a372643c,1274536342,364,87,81,71
571,596f9db8,1274551927,364,87,81,71
572,5c6864e8,1274591872,366,88,82,72
573,32829aeb,1274591929,366,88,82,72
574,116cfce6,1274593061,366,88,82,72
575,28fa384b,1274623326,366,88,82,72
576,2cdb7bc0,1274685856,366,88,82,72
577,b7d11f13,1274714868,366,88,82,72
578,32e4c405,1274732827,372,89,83,74
579,9a49629d,1274854570,372,90,83,74
580,463910da,1274862015,372,90,83,74
581,26364afd,1274866153,372,90,83,74
582,40d4a350,1274868076,372,90,83,74
583,9433f4d6,1274880815,372,90,83,74
584,74fa3ed3,1274915466,374,90,83,74
585,ad5a4dde,1274916511,374,90,83,74
586,101652d7,1274951455,374,90,83,74
587,d14a8afa,1274951538,374,90,83,74
588,d7984e99,1274953385,372,90,83,74
589,71ece4e3,1274955153,372,90,83,74
590,ded270fa,1274959744,372,90,83,74
591,afeabd0b,1274972508,372,90,83,74
592,7e5bfb5d,1274973959,372,90,83,74
593,ef9e6d36,1274975471,372,90,83,74
594,5be8ef9f,1274975991,372,90,83,74
595,8cc2638b,1274977848,372,90,83,74
596,477024e3,1274981508,372,90,83,74
597,84a5c1ea,1275007655,372,90,83,74
598,a7cce9cd,1275008164,372,90,83,74
599,493464ba,1275013611,372,90,83,74
600,3406e77c,1275038631,372,90,83,74
601,e59b4139,1275101417,372,92,83,74
602,4b85407f,1275161019,372,93,84,74
603,17497754,1275251177,372,93,84,74
604,ec662cc0,1275333891,372,93,84,74
605,a7ad295f,1275420578,373,93,84,74
606,5ef421e7,1275430243,373,93,84,74
607,c2d58306,1275469601,374,93,84,74
608,6c8f49c3,1275487195,374,93,85,75
609,b2f90a21,1275487483,374,93,85,75
610,d9ec6294,1275554540,374,93,85,75
611,c68787aa,1275564654,374,93,85,75
612,dbb7df74,1275587337,374,93,85,75
613,66c9f2f8,1275607909,378,93,85,74
614,13d7f10b,1275615764,378,93,85,74
615,6e15e3dd,1275621335,378,93,85,74
616,09013223,1275624210,378,93,85,74
617,9f864447,1275649423,378,94,85,74
618,d0eb836c,1275689232,379,95,85,75
619,bcbc0dd7,1275690984,379,95,85,75
620,ef1866ae,1275696655,379,95,85,75
621,5cdba038,1275707402,378,95,85,75
622,83ad15b9,1275737712,378,95,85,75
623,d9d9304f,1275742746,378,95,85,75
624,88ba980f,1275763750,376,95,85,75
625,57a21bed,1275764382,376,95,85,75
626,8aeb589a,1275770674,376,95,85,75
627,81deb833,1275771485,376,95,85,75
628,f0c56ce1,1275783274,376,95,85,75
629,c772e7c3,1275823138,376,95,85,75
630,26ed029d,1275923637,377,95,85,75
631,150defd2,1275924007,377,95,85,75
632,d5ff6a7c,1275924361,377,95,85,75
633,87499355,1275982785,377,95,85,75
634,d36cea07,1275986790,377,95,85,75
635,47b3a81b,1276001158,379,95,85,76
