commit,sha,time,cyclo,abstract,fanout,npath
339,37587df2,1305494554,7,1,0,0
340,56fd098e,1305494663,7,1,0,0
341,202d68a2,1305495255,7,1,0,0
342,4bc292e0,1305506652,7,1,0,0
343,4dcdf4e3,1305506694,7,1,0,0
344,3a291eb3,1305507203,7,1,0,0
345,6e0be01f,1305507406,7,1,0,0
346,20ee796f,1305507540,7,1,0,0
347,607d31d9,1305508641,7,1,0,0
348,00712f04,1306425222,7,1,0,0
349,525710aa,1306763935,7,1,0,0
350,44c3eef6,1306764821,7,1,0,0
351,d690833e,1306773801,7,1,0,0
352,891e0180,1306775091,7,1,0,0
353,6aa216f8,1306776200,7,1,0,0
354,f070baa1,1306776713,7,1,0,0
355,36d5e0d4,1306776854,7,1,0,0
356,85ed0e4b,1306776971,7,1,0,0
357,c3f0cf0d,1306776978,7,1,0,0
358,3b55731b,1306986871,7,1,0,0
359,8ddba03a,1307060719,7,1,0,0
360,8465720d,1307109169,7,1,0,0
361,9006178a,1307112535,7,1,0,0
362,cbca00a7,1307113310,7,1,0,0
363,ede74672,1307501118,7,1,0,0
364,f9608e93,1307501266,7,1,0,0
365,03d42083,1307676296,7,1,0,0
366,a4cef0b4,1307727540,7,1,0,0
367,5ad02d08,1307740090,7,1,0,0
368,a77153aa,1307986808,7,1,0,0
369,6c3ec9fc,1307987709,7,1,0,0
370,6e4e1c39,1308127608,8,1,0,0
371,f25901d6,1308866206,7,1,0,0
372,234336b5,1308872968,7,1,0,0
373,97bbfdc2,1308958836,7,1,0,0
374,e9644a45,1308959052,7,1,0,0
375,88e662ee,1309067363,7,1,0,0
376,bbb6d666,1309283566,7,1,0,0
377,3abaf71e,1309365297,7,1,0,0
378,22d4d3fc,1312167016,7,1,0,0
379,ec0b58e1,1312169331,7,1,0,0
380,0aab8cb6,1313507707,7,1,0,0
381,fb33b262,1314395257,7,1,0,0
382,c9d856c1,1314793348,7,1,0,0
383,ef3a5329,1314793731,7,1,0,0
384,8a5948a8,1314793777,7,1,0,0
385,9d48a07c,1314793822,7,1,0,0
386,420192ba,1315630678,7,1,0,0
387,e55eed4e,1315631020,7,1,0,0
388,b178e25d,1315881519,7,1,0,0
389,3e8ac6e0,1315881681,7,1,0,0
390,a688c610,1314696229,7,1,0,0
391,a9ef10bb,1315882138,7,1,0,0
392,dba5e2c3,1315882152,7,1,0,0
393,e9d8886e,1315882410,7,1,0,0
394,7b24682d,1315882636,7,1,0,0
395,7803f5b0,1315882723,7,1,0,0
396,90dd6a10,1315883184,7,1,0,0
397,fe87266a,1315883265,7,1,0,0
398,bb806ae0,1315883598,7,1,0,0
399,b7ee1fe2,1315969700,7,1,0,0
400,fd0c5759,1316186579,7,1,0,0
401,dcba7bd3,1316186639,7,1,0,0
402,f82fb508,1316205639,7,1,0,0
403,9d4d11ef,1317044235,7,0,0,0
404,04f60382,1317049539,7,1,0,0
405,d97f30a0,1323808394,7,1,0,0
406,f27f809f,1323810190,7,1,0,0
407,cb1b19b5,1323810497,7,1,0,0
408,79965d5d,1323814574,7,1,0,0
409,b17692ad,1316190687,7,1,0,0
410,fb723db8,1323837832,7,1,0,0
411,f3a5d62e,1323837832,7,1,0,0
412,6f4a32d2,1324651479,7,1,0,0
413,72ca4943,1324654292,7,1,0,0
414,12a1a70d,1324666565,7,1,0,0
415,4d6f4c7a,1324666428,7,1,0,0
416,f010bc0f,1329212526,7,1,0,0
417,df3c5794,1332522136,7,1,0,0
418,be163acd,1334376626,7,1,0,0
419,9dc89626,1323960705,7,1,0,0
420,3c86ebcd,1323967514,7,1,0,0
421,96d405a6,1334405400,7,1,0,0
422,9bf19c62,1323968174,7,1,0,0
423,df1dfce3,1323971084,7,1,0,0
424,ef08981b,1334411080,7,1,0,0
425,df75c728,1334454883,7,1,0,0
426,9e13233b,1334693163,7,1,0,0
427,c9b413c3,1334695254,7,1,0,0
428,53f829fb,1324447016,7,1,0,0
429,f6321826,1334696956,7,1,0,0
430,d18c77d5,1334697899,7,1,0,0
431,b2648381,1334698230,7,1,0,0
432,aa05406e,1334698536,7,1,0,0
433,caac6480,1334698817,7,1,0,0
434,d1362252,1334699131,7,1,0,0
435,0f978f52,1334711617,7,1,0,0
436,75e52b9a,1324590036,7,1,0,0
437,088f84b6,1334713053,7,1,0,0
438,e8c27e0d,1324444745,7,1,0,0
439,ded776f8,1334723220,7,1,0,0
440,e4f7f61d,1334723600,7,1,0,0
441,8aca0b77,1334776963,7,1,0,0
442,f3dbc65b,1334783445,7,1,0,0
443,d102ccf1,1334809943,7,1,0,0
444,dd88c51d,1334814662,7,1,0,0
445,d5c2b996,1334818406,7,1,0,0
446,e008f403,1334818792,7,1,0,0
447,c765bc39,1334819046,7,1,0,0
448,dbd7c8b5,1334835520,7,1,0,0
449,7b6ede8c,1334861383,7,1,0,0
450,94e3d25a,1334861489,7,0,0,0
451,5a6d98ac,1334868498,7,0,0,0
452,f1a4b7a2,1334868651,7,0,0,0
453,094023a7,1334868786,7,0,0,0
454,618bbec7,1334868888,7,0,0,0
455,3da2f2dd,1335224155,7,0,0,0
456,05503212,1335225629,7,0,0,0
457,5244d824,1335232813,7,0,0,0
458,6bc2ac0a,1335681819,7,1,0,0
459,d84ffdd8,1335682091,7,1,0,0
460,d526a32b,1335682522,7,1,0,0
461,129e358c,1336102244,7,0,0,0
462,42f19c73,1336342844,7,0,0,0
463,457cccc9,1336343437,7,0,0,0
464,4f5acab0,1336344420,7,0,0,0
465,ea03bd46,1336658408,7,0,0,0
466,ebbaa145,1336658801,7,0,0,0
467,f4b0c2c0,1336660759,7,0,0,0
468,78ad4cb5,1336661971,7,0,0,0
469,3a5f0763,1336663683,7,0,0,0
470,35a7677e,1336663693,7,0,0,0
471,8f9763a7,1343850584,7,0,1,0
472,beb999d5,1343937434,7,0,1,0
473,63b40b71,1344825351,7,1,0,0
474,b9442ea5,1344867928,7,0,1,0
475,45703299,1345685376,7,0,1,0
476,909be715,1350836246,7,0,1,0
477,fe5e7777,1351267455,7,0,1,0
478,bdc517d7,1351438271,7,0,1,0
479,2058231a,1351886065,7,0,1,0
480,69b5291f,1353265093,7,0,1,0
481,0340fddb,1354548990,7,0,1,0
482,6bede664,1354549335,7,0,1,0
483,7e95b150,1354549645,7,0,1,0
484,bf9bba6e,1354641703,7,0,1,0
485,45be143e,1355844416,7,0,1,0
486,f9e818c9,1356192481,7,0,1,0
487,c0bda88e,1356363919,7,0,1,0
488,333ac221,1356367313,7,0,1,0
489,429e4508,1356445304,7,0,1,0
490,2006d80a,1356469243,7,0,1,0
491,cc0ef89b,1356535358,7,0,1,0
492,5bde3da7,1356540357,7,0,0,0
493,7b7c6c96,1356541128,7,0,0,0
494,610f7d45,1357590799,7,0,1,0
495,1a967694,1357789958,7,0,0,0
496,4c7cc57e,1357793303,7,0,1,0
497,4f9ddb3b,1357797019,7,0,1,0
498,c8ddd237,1357798614,7,0,1,0
499,6b5fccdc,1357802979,7,0,1,0
500,258ac300,1357803588,7,0,1,0
501,406d52b2,1359553272,7,0,1,0
502,846397d9,1359553858,7,0,1,0
503,23e50a36,1359570293,7,0,1,0
504,9d538a06,1360089875,7,0,1,0
505,69f5340a,1360090548,7,0,1,0
506,6af41cda,1361391855,7,0,1,0
507,5e2cdb9c,1364621281,7,0,1,0
508,62c30dfe,1367495328,7,0,1,0
509,24c6b7c8,1368438024,7,0,1,0
510,20a75417,1372481905,7,0,1,0
511,f1db0b9c,1372481916,7,0,1,0
512,7b6006b6,1372481972,7,0,1,0
513,8b3ea5f2,1372486664,7,0,1,0
514,e7a88a49,1372490001,7,0,1,0
515,1080d136,1372518956,7,0,1,0
516,76559949,1372660219,7,0,1,0
517,27b9eba0,1372812614,7,0,1,0
518,96c789aa,1372839631,7,0,1,0
519,d57bfb94,1372986789,7,0,1,0
520,fffd119c,1373271973,7,0,1,0
521,5f11954d,1373359321,7,0,1,0
522,a1471e66,1373874994,7,0,1,0
523,155aff09,1373875023,7,0,1,0
524,6dbad882,1375742208,7,0,1,0
525,bc86b121,1377053012,7,0,1,0
526,625e2235,1377056202,7,0,1,0
527,2475f24f,1377056630,7,0,1,0
528,ed80e7ce,1377057990,7,0,1,0
529,a71c3dff,1377131547,7,0,1,0
530,1f3b5f19,1377133028,7,0,1,0
531,9b78d19d,1377133263,7,0,1,0
532,33e64bdb,1377139090,7,0,1,0
533,d377bcf6,1377140413,7,0,1,0
534,50516d3b,1377141156,7,0,1,0
535,928339bd,1377141369,7,0,1,0
536,1f6db132,1377142700,7,0,1,0
537,404c5632,1377142704,7,0,1,0
538,c2a48afa,1377313573,7,0,1,0
539,52286d69,1377378843,7,0,1,0
540,e47e8a41,1377379998,7,0,1,0
541,e17679f5,1377380002,7,0,1,0
542,39d81d8f,1377745850,7,0,1,0
543,fddd41d7,1378156394,7,0,1,0
544,e0fa095d,1378220348,7,0,1,0
545,ad001d1a,1378227632,7,0,1,0
546,2ed1f073,1378227950,7,0,1,0
547,e9350659,1378491011,7,0,1,0
548,690ad3c8,1378493391,7,0,1,0
549,dd3e5493,1378493579,7,0,1,0
550,54d6c50e,1378493634,7,0,1,0
551,2f26176e,1378494551,7,0,1,0
552,d7d9f06b,1378494558,7,0,1,0
553,ebf1380e,1379037149,7,0,1,0
554,4d909082,1379269951,7,0,1,0
555,ad58f816,1379270002,7,0,1,0
556,6c8d23fa,1379270221,7,0,1,0
557,1aee3b39,1379270504,7,0,1,0
558,0defe548,1379270818,7,0,1,0
559,08e9b0c7,1379270825,7,0,1,0
560,35a2dfd4,1380160097,7,0,1,0
561,bc4d0ed0,1381004405,7,0,1,0
562,796f80d9,1380058338,7,0,1,0
563,2ee74305,1381008726,7,0,1,0
564,59736634,1381011210,7,0,1,0
565,7e1a1a70,1381111412,7,0,1,0
566,e9506298,1381915324,7,0,1,0
567,52bb2452,1381920149,7,0,1,0
568,c5a5e141,1383606837,7,0,1,0
569,17f6ee63,1383949537,7,0,1,0
570,4fb85d0d,1383951267,7,0,1,0
571,4543daf7,1385642375,7,0,1,0
572,bbb86778,1385644437,7,0,1,0
573,18652b90,1385745150,7,0,1,0
574,6b5f080c,1385745197,7,0,1,0
575,7cd4dd43,1385834560,7,0,1,0
576,fb02c2e3,1385846657,7,0,1,0
577,3876bb04,1385938583,7,0,1,0
578,e10cdda5,1385984082,7,0,1,0
579,15891c41,1385989912,7,0,1,0
580,e7e2bfae,1385996020,7,0,1,0
581,403f2b29,1385996479,7,0,1,0
582,dde27815,1386002215,7,0,1,0
583,77d244b9,1386011077,7,0,1,0
584,5b15d488,1386012845,7,0,1,0
585,46966fb8,1386030432,7,0,1,0
586,fa614bd2,1386074467,7,0,1,0
587,efbb7103,1386077484,7,0,1,0
588,a27c67de,1386107752,7,0,1,0
589,1c8e2226,1386107921,7,0,1,0
590,58123034,1386110595,7,0,1,0
591,ceac8123,1386111275,7,0,1,0
592,e17d24c7,1386112849,7,0,1,0
593,ce3497e3,1386113311,7,0,1,0
594,20d686ec,1386114214,7,0,1,0
595,4a4768b1,1386115399,7,0,1,0
596,3b7127c8,1386115613,7,0,1,0
597,8624d169,1386118035,7,0,1,0
598,0c00108f,1386118264,7,0,1,0
599,46734e64,1386254113,7,0,1,0
600,a8987ed8,1386449717,7,0,1,0
601,726c3151,1386475694,7,0,1,0
