total,time
711,1414776089
710,1414776087
709,1414776084
708,1414776082
707,1414776080
706,1414776078
705,1414776075
704,1414776072
703,1414776070
702,1414776067
701,1414776064
700,1414776061
699,1414776058
698,1414776056
697,1414776054
696,1414776051
695,1414776049
694,1414776047
693,1414776045
692,1414776043
691,1414776041
690,1414776039
689,1414776037
688,1414776034
687,1414776032
686,1414776030
685,1414776028
684,1414776026
683,1414776024
682,1414776022
681,1414776019
680,1414776017
679,1414776015
678,1414776013
677,1414776011
676,1414776009
675,1414776007
674,1414776004
673,1414776002
672,1414776000
671,1414775998
670,1414775996
669,1414775994
668,1414775992
667,1414775990
666,1414775988
665,1414775985
664,1414775983
663,1414775981
662,1414775979
661,1414775977
660,1414775975
659,1414775973
658,1414775971
657,1414775969
656,1414775967
655,1414775965
654,1414775963
653,1414775960
652,1414775958
651,1414775956
650,1414775954
649,1414775952
648,1414775950
647,1414775948
646,1414775946
645,1414775944
644,1414775942
643,1414775940
642,1414775937
641,1414775935
640,1414775933
639,1414775931
638,1414775929
637,1414775927
636,1414775925
635,1414775923
634,1414775921
633,1414775919
632,1414775916
631,1414775914
630,1414775912
629,1414775910
628,1414775908
627,1414775906
626,1414775904
625,1414775902
624,1414775900
623,1414775898
622,1414775896
621,1414775893
620,1414775891
619,1414775889
618,1414775887
617,1414775885
616,1414775883
615,1414775881
614,1414775879
613,1414775877
612,1414775875
611,1414775873
610,1414775870
609,1414775868
608,1414775866
607,1414775864
606,1414775862
605,1414775860
604,1414775858
603,1414775856
602,1414775854
601,1414775852
600,1414775850
599,1414775848
598,1414775845
597,1414775843
596,1414775841
595,1414775839
594,1414775837
593,1414775835
592,1414775833
591,1414775831
590,1414775829
589,1414775827
588,1414775825
587,1414775823
586,1414775820
585,1414775818
584,1414775816
583,1414775814
582,1414775812
581,1414775810
580,1414775808
579,1414775806
578,1414775804
577,1414775802
576,1414775800
575,1414775797
574,1414775795
573,1414775793
572,1414775791
571,1414775789
570,1414775787
569,1414775785
568,1414775783
567,1414775781
566,1414775779
565,1414775777
564,1414775774
563,1414775772
562,1414775770
561,1414775768
560,1414775766
559,1414775764
558,1414775762
557,1414775760
556,1414775758
555,1414775756
554,1414775753
553,1414775751
552,1414775749
551,1414775747
550,1414775745
549,1414775743
548,1414775741
547,1414775739
546,1414775737
545,1414775735
544,1414775733
543,1414775730
542,1414775728
541,1414775726
540,1414775724
539,1414775722
538,1414775720
537,1414775718
536,1414775716
535,1414775713
534,1414775711
533,1414775709
532,1414775707
531,1414775705
530,1414775702
529,1414775700
528,1414775698
527,1414775696
526,1414775694
525,1414775692
524,1414775690
523,1414775687
522,1414775685
521,1414775683
520,1414775681
519,1414775679
518,1414775677
517,1414775675
516,1414775673
515,1414775671
514,1414775669
513,1414775666
512,1414775664
511,1414775662
510,1414775660
509,1414775658
508,1414775656
507,1414775654
506,1414775652
505,1414775650
504,1414775648
503,1414775645
502,1414775643
501,1414775641
500,1414775639
499,1414775637
498,1414775635
497,1414775633
496,1414775631
495,1414775629
494,1414775627
493,1414775624
492,1414775622
491,1414775620
490,1414775618
489,1414775616
488,1414775614
487,1414775612
486,1414775610
485,1414775607
484,1414775604
483,1414775602
482,1414775600
481,1414775598
480,1414775596
479,1414775593
478,1414775591
477,1414775589
476,1414775587
475,1414775585
474,1414775582
473,1414775580
472,1414775578
471,1414775576
470,1414775574
469,1414775572
468,1414775570
467,1414775568
466,1414775566
465,1414775564
464,1414775561
463,1414775559
462,1414775557
461,1414775555
460,1414775553
459,1414775551
458,1414775549
457,1414775547
456,1414775545
455,1414775543
454,1414775541
453,1414775538
452,1414775536
451,1414775534
450,1414775532
449,1414775530
448,1414775528
447,1414775526
446,1414775524
445,1414775522
444,1414775520
443,1414775518
442,1414775515
441,1414775513
440,1414775511
439,1414775509
438,1414775507
437,1414775505
436,1414775503
435,1414775501
434,1414775499
433,1414775497
432,1414775495
431,1414775493
430,1414775490
429,1414775488
428,1414775486
427,1414775484
426,1414775482
425,1414775480
424,1414775478
423,1414775476
422,1414775474
421,1414775472
420,1414775470
419,1414775468
418,1414775465
417,1414775463
416,1414775461
415,1414775459
414,1414775457
413,1414775455
412,1414775453
411,1414775451
410,1414775449
409,1414775447
408,1414775445
407,1414775442
406,1414775440
405,1414775438
404,1414775436
403,1414775434
402,1414775432
401,1414775430
400,1414775428
399,1414775426
398,1414775424
397,1414775422
396,1414775420
395,1414775417
394,1414775415
393,1414775413
392,1414775411
391,1414775409
390,1414775407
389,1414775405
388,1414775403
387,1414775400
386,1414775398
385,1414775396
384,1414775394
383,1414775392
382,1414775390
381,1414775388
380,1414775386
379,1414775384
378,1414775382
377,1414775380
376,1414775377
375,1414775375
374,1414775373
373,1414775371
372,1414775369
371,1414775367
370,1414775365
369,1414775363
368,1414775361
367,1414775359
366,1414775357
365,1414775354
364,1414775352
363,1414775350
362,1414775348
361,1414775346
360,1414775344
359,1414775342
358,1414775340
357,1414775338
356,1414775336
355,1414775333
354,1414775331
353,1414775329
352,1414775327
351,1414775325
350,1414775323
349,1414775321
348,1414775319
347,1414775317
346,1414775315
345,1414775313
344,1414775310
343,1414775308
342,1414775306
341,1414775304
340,1414775302
339,1414775300
338,1414775298
337,1414775296
336,1414775294
335,1414775292
334,1414775290
333,1414775287
332,1414775285
331,1414775283
330,1414775281
329,1414775279
328,1414775277
327,1414775275
326,1414775273
325,1414775271
324,1414775269
323,1414775266
322,1414775264
321,1414775262
320,1414775260
319,1414775258
318,1414775256
317,1414775254
316,1414775252
315,1414775250
314,1414775248
313,1414775246
312,1414775243
311,1414775241
310,1414775239
309,1414775237
308,1414775235
307,1414775233
306,1414775231
305,1414775229
304,1414775229
303,1414775227
302,1414775226
301,1414775226
300,1414775224
299,1414775224
298,1414775224
297,1414775224
296,1414775224
295,1414775223
294,1414775223
293,1414775221
292,1414775219
291,1414775217
290,1414775215
289,1414775215
288,1414775213
287,1414775212
286,1414775212
285,1414775212
284,1414775212
283,1414775212
282,1414775212
281,1414775211
280,1414775211
279,1414775211
278,1414775211
277,1414775211
276,1414775211
275,1414775209
274,1414775206
273,1414775206
272,1414775204
271,1414775202
270,1414775202
269,1414775200
268,1414775198
267,1414775198
266,1414775198
265,1414775197
264,1414775197
263,1414775197
262,1414775197
261,1414775197
260,1414775195
259,1414775195
258,1414775194
257,1414775194
256,1414775192
255,1414775192
254,1414775192
253,1414775192
252,1414775190
251,1414775189
250,1414775189
249,1414775189
248,1414775189
247,1414775189
246,1414775189
245,1414775188
244,1414775188
243,1414775186
242,1414775184
241,1414775182
240,1414775182
239,1414775182
238,1414775181
237,1414775181
236,1414775181
235,1414775181
234,1414775181
233,1414775181
232,1414775180
231,1414775180
230,1414775180
229,1414775178
228,1414775178
227,1414775178
226,1414775178
225,1414775177
224,1414775177
223,1414775177
222,1414775177
221,1414775177
220,1414775175
219,1414775173
218,1414775171
217,1414775169
216,1414775168
215,1414775168
214,1414775168
213,1414775168
212,1414775168
211,1414775168
210,1414775167
209,1414775167
208,1414775167
207,1414775167
206,1414775167
205,1414775166
204,1414775166
203,1414775164
202,1414775164
201,1414775164
200,1414775164
199,1414775163
198,1414775161
197,1414775161
196,1414775159
195,1414775159
194,1414775159
193,1414775159
192,1414775156
191,1414775156
190,1414775156
189,1414775154
188,1414775152
187,1414775152
186,1414775152
185,1414775150
184,1414775149
183,1414775149
182,1414775149
181,1414775149
